50.3855967851,52.2115225814,53.1185183956,49.6442614278
48.7734486774,54.326538078,50.2789685563,49.0958718582
51.416805295,48.7760478068,50.0486076309,49.9742543241
46.4255707467,51.3973365239,50.776792352,49.5291596475
51.3968995535,51.7282287693,51.352836589,48.6858849558
50.03690285,51.3481436103,51.9311401751,51.2845492444
46.19647582,49.0546445072,54.9313820469,52.2903802419
51.1383758651,46.8257239908,49.8144186351,52.5150407018
50.8064087752,49.6304161434,51.2867854166,49.9676311
49.6275080819,50.6749244247,49.7090768221,47.8671354263
45.4990894692,49.6371701126,47.96079513,50.4548419745
50.0892634529,49.358401501,50.5857734752,46.5330305899
49.4406450383,48.7677289823,50.5718393682,51.4871618581
46.1915320547,50.226822035,50.6559847833,48.576659733
47.0277808385,51.1970750899,54.1026444441,48.1527822587
49.9688755164,50.1757092529,48.4749567139,50.5371509932
45.4960510464,47.7902662745,49.1553102438,49.7188607443
47.5242357199,48.4457529964,50.9830430381,47.6439990154
54.0213442973,51.3324712639,47.0789788801,49.3445891552
48.5712606176,51.9124796563,49.0098082838,48.1110872431
46.1606161287,51.6443025544,50.2487332892,51.5185074027
51.1717026121,51.1520090353,54.9818238036,51.3370724718
47.9155724095,51.585846884,53.0180501556,48.5580473289
52.6954268169,48.9226224237,47.1698439516,50.6434517308
47.8966066578,50.9959368294,48.3353780767,51.6375246765
50.913760163,48.0649321285,48.2364797533,49.8531677127
53.4392470697,50.0679497138,45.0880763856,52.9503511503
47.3067662615,49.5965324427,48.1967675849,48.4574830261
51.3525286224,49.6171703903,45.9989390388,51.8585982712
49.6403022683,51.8089591946,48.3352362253,50.0766010221
50.2690382866,49.4193738394,52.4240396984,54.7886417147
50.4211543042,53.8865131332,50.9385293875,50.1879149633
52.3062901545,51.3863302481,54.2711962503,48.998509672
49.9599371989,52.1845293134,53.7429944703,46.1899349166
53.226829357,51.2160416508,51.1781193701,50.0526924128
47.494719566,48.6624674694,49.597049297,52.5646584009
47.7259619778,50.2457251943,48.5837074387,52.2424240638
50.7679015876,48.4646550839,47.2360277856,49.5635381769
51.543821248,46.9287905963,45.9263073117,47.5557790673
48.8119503253,48.5369864357,49.1417938623,49.6837531254
50.8085735815,48.0548845163,47.1389289007,53.4998211276
51.5749391145,50.5293696377,48.1197433908,48.7617684208
47.2903261145,53.5054678422,53.1186213276,53.3515817792
52.0266151585,48.4060169914,52.1404289303,44.9790923416
49.3473013063,51.6839804762,54.3383852625,51.4634869454
48.6931158413,50.9050734238,48.1836421275,48.3045919554
45.2834919488,54.5675205598,51.7145141983,50.4284212087
51.9130032706,54.6856054387,49.9603350194,53.551412821
47.5228149303,47.9384886583,51.4874277684,47.9223535283
47.4929155491,49.5703147078,48.6854869972,48.4906479786
50.063934861,49.7102526773,50.3387348372,50.3126899955
55.2204645096,50.422222209,54.3515077731,50.8876569841
52.3408326165,50.6086868049,51.0672933304,47.1912350427
47.836305785,49.3341812074,50.8628979765,46.9729806771
51.2534266242,49.2794367719,50.897320837,47.0243482471
52.5668961833,51.7007488009,49.1742777449,51.2743805734
44.8265865898,53.3905985159,49.1537086975,50.010367685
49.1889390138,53.4637016487,48.5666914415,49.6404509014
50.2503429895,53.5621137191,47.4482429053,47.8544840122
51.0596604451,47.7537939224,52.3514661426,54.8719701913
49.8671711694,50.1757301054,52.1346799887,49.2242802808
51.4510378349,47.4771923201,47.4555348041,46.205186751
48.0949640099,50.2533132847,47.7282184821,48.3668348393
49.8531372171,51.5501150972,50.1962724531,49.4277552359
49.4503301246,51.2597745157,47.3581036013,49.057898122
52.2549799136,49.6336755445,47.2863803742,52.0424790589
48.6568380366,51.6756293844,51.2920742731,49.5986329909
49.4348809769,47.5347523003,51.108692093,48.739932546
48.690095601,49.6002462041,47.2264537999,48.6938143761
51.6160168118,54.4132442304,47.5508336947,51.5771501105
48.9114880759,51.0831157739,52.690780026,47.1920727899
52.7934697176,48.539397134,50.6893497673,49.0453615189
51.4151261788,46.7978625954,50.2484512376,49.0404100599
49.4567535382,52.2805563391,49.4120066139,49.4390196869
49.9684177012,50.3355456583,52.2549215981,51.4351961539
47.80352535,47.5242396345,48.8608183217,53.0675315517
47.5693318325,46.7721516207,52.413014003,51.337366363
48.5744713049,49.4889552663,45.9822862116,50.8150643436
46.6147335758,49.9702294714,47.7031011285,48.8651788697
49.9445126796,50.1204152849,51.171702921,53.5635059153
50.9364132867,52.1509587594,54.9475335102,49.7351300153
51.9790266072,46.5081810143,48.1611839271,49.3575846054
50.9892295969,50.3606912632,50.756410433,52.1302901563
50.8152521895,50.1189231456,49.7692015099,48.0924247392
48.3731352089,50.6446131093,53.9305775823,46.8900737354
53.2458918315,51.4681884237,49.8415128211,46.5605974132
51.170878944,48.2346147772,48.6201011256,51.1394490191
46.684411708,48.5073179619,51.4958590079,54.9655593557
53.638612069,52.1003120397,48.5936038067,51.4640371841
52.8317570433,49.0660960102,51.7376652576,50.6057248359
52.3657924653,46.9629598464,51.0681846466,47.9385452078
47.8666857639,52.4375529962,52.0627641273,46.4242619378
51.9157824002,51.0471440083,51.542763529,45.6604394248
51.9657966335,50.6136266334,56.4802062477,51.4051487426
51.1932083375,54.2360031102,48.2387446107,48.8666214967
52.3937319312,47.9050049196,53.7153775447,49.3925366799
50.8254926412,52.1874877266,49.0819193142,50.5315109931
48.6888400225,50.0203471321,48.3572111649,48.1827972824
54.0015781737,51.4484493115,48.4227305455,49.2919439073
49.9332468346,50.1343143556,49.3219801998,47.7371044438
52.5150729808,51.9338729666,51.9587243347,48.3378021272
52.0275013967,48.1007526129,52.4601165935,51.4815495599
49.8667020984,52.7756438848,49.5515464096,53.2085135404
51.0546436042,47.8225673028,50.3656997568,49.1512817519
53.9374578579,51.6374621658,49.5550007868,49.1152003915
48.1135164759,49.0408959216,53.0875295482,53.2634383047
51.2561636184,56.846857524,50.7824377372,50.3794441092
50.4617383508,51.8977155314,46.178951614,46.7879239956
46.4842972961,47.6315291425,50.4789794671,50.2050767857
50.0857930813,49.5016179307,55.2577867637,53.6889089601
50.4552286811,47.6396720864,53.2312059052,49.2756517785
48.5846355066,48.2663008019,53.2913084692,53.5313767462
47.1485124626,49.9386334006,49.2888075053,49.2115504332
46.4049850375,44.9323205103,51.4240388182,49.7645089956
50.2124554792,51.1053810206,47.5884681684,48.1128440739
51.9113525503,48.3301170368,50.5671348606,55.2976036064
52.6482348754,48.2434498123,51.3084570664,47.5145149039
49.4263283369,50.2089396166,49.4924486167,45.3790656988
50.0382351865,54.3132367081,49.3645774774,47.0603904198
51.0657505893,51.9952942749,53.0921757122,48.344001198
47.2682571636,50.6194617444,48.466080607,49.0484687337
48.6616247868,53.6432929242,48.8918584428,47.576782318
50.222249361,49.146557341,47.8571125765,48.3303093303
48.9485498735,49.9192989431,51.9846728476,47.5521924465
48.6189285141,50.9456671705,48.6652002027,48.6768639649
49.8158409705,49.1590674112,51.2253545751,50.855224829
46.0302960574,49.4422519502,50.0275375137,46.1175526026
48.6457019015,49.7929983912,48.1349246443,52.2970121111
46.3951930742,51.2433810528,52.3980775767,50.125753385
46.2456419092,50.4562755449,53.035411766,45.5767061803
48.7642118479,50.8003635359,50.1211489037,53.4104339955
46.7068005897,47.4674886319,45.9098274795,45.7619021662
46.5922279491,49.8406281737,50.0899950329,49.9681378338
51.9971126539,53.3220299928,53.8316245335,51.0167047667
50.189970626,48.6233531167,49.3208091564,48.4209432927
50.4099176504,50.5252538711,52.9609539117,52.5896571096
49.0168270824,50.188207128,52.6653861472,51.6602967597
47.3591706507,47.1183123465,49.9073046458,46.7445299879
50.2996693124,50.8488715486,49.0891831998,50.8093501785
49.5430220906,50.7694868763,49.287999877,50.9443289685
46.1094627011,44.4375639305,47.6671926364,49.0965020885
54.3948258788,49.923989263,49.2669200291,47.6170765653
48.113383974,52.2185838638,49.7433873661,51.0567562084
52.5587724694,47.7697306871,53.8647757061,49.6494726592
47.0100862698,47.1166753921,47.3294095908,50.9522008762
48.4410039471,50.6275052211,48.4377690683,51.3784162079
48.9645343397,50.5514761342,47.8812427496,50.3295524079
49.1777870235,52.5651318996,50.1023541716,51.6281881398
51.6073669872,50.3662871373,48.6728810517,51.7579350058
49.6953568344,49.1452655876,50.5849109929,51.4344293043
50.320765855,49.9169862752,53.0849570337,50.6441954685
48.203599016,51.3021157975,52.8859189948,47.9984559485
47.0954967044,54.8715494585,47.6770925878,51.8834874547
49.4628077407,45.0684049408,47.960718664,49.7418063111
50.6832112814,49.0873759763,45.5995618846,48.8586731366
53.3736636694,50.2629921226,49.7301259797,47.897697837
50.560257839,52.2178667481,53.1753664965,48.5026960444
52.8126181077,52.5709285853,51.6673061943,48.7558204198
50.8604614388,47.4585510857,49.7046622006,53.2264251177
48.6444974946,50.9806888496,53.9546656165,50.0326789201
50.7551974637,48.0270460536,48.3823147717,50.3449638726
48.158167059,51.6545398008,51.2218713941,47.4127175232
53.4489688399,48.0238239992,45.7302579482,48.5512896723
49.1172384797,47.4644362675,50.0457415409,47.515537052
49.1241086803,49.4485487624,53.588062943,46.4155180076
51.3898004015,43.0062693463,51.7805239369,46.071725686
54.058757447,49.8786356863,48.7296283429,51.6799895532
49.7388865335,48.2109423276,48.0403518534,50.0294649425
47.7168231845,50.7108747628,48.6611919617,48.5595684033
50.2881937245,51.0074515237,48.9162009896,51.4233783181
48.7245300961,46.1928782864,49.866283754,49.2961301707
49.5811022103,50.3044066824,51.0861430027,51.1060917094
48.0303054963,48.6289669158,53.7993589785,47.6230952856
45.8310135115,51.828855945,49.2273789165,51.3577403268
44.9720801242,48.9272359179,48.6880336665,51.6052592549
47.8465360901,50.6533891186,50.920784021,51.5360992868
47.9788589743,49.5088457147,44.0807984373,51.250873635
49.6747010672,48.404697427,50.2331540351,46.6295529069
49.8915778133,51.5545801628,49.5029761417,47.879741304
50.5941140604,49.8633727235,51.1652932596,53.8792917383
49.4658497369,49.5107832399,51.1477914849,53.8250159787
47.4056050273,50.5186944963,49.6631341403,48.3946316085
46.4749608478,48.2078535327,49.6708850976,50.178003209
51.1262453688,48.3368395987,50.796280071,50.2284537431
51.3309764756,50.0027295709,49.42906141,50.3883906316
52.4990015655,49.5686096824,47.012648096,52.7467524627
47.5227457555,48.6327457803,51.8911525174,48.1911889533
49.1564579125,49.8369725067,50.8000222605,47.1582598492
49.2171895194,51.2902047636,45.6770418341,48.7300361679
49.4005760753,49.8108270287,49.0673655403,52.5786774889
46.9850864447,48.4678345174,49.6715110858,50.5903585547
50.7499918479,51.7293009666,49.7600965884,50.7315919702
53.1104846202,52.4112703736,46.8832700155,51.8307603771
53.3010971121,48.0906725002,45.4140605764,50.7209304883
47.2324723098,50.6052049035,48.8795434941,47.0195887529
46.2503277072,47.7571740501,53.1539111893,48.1252033898
48.8342903832,52.8795615609,48.1299143824,51.5127013967
47.9587081447,45.0632275506,45.5781422968,49.3038423181
50.8950720047,51.8945019872,48.8069132852,56.0617130343
49.2466256412,48.365175708,49.0732933221,49.7219252832
49.5653175963,50.5164547778,51.6147951152,50.5302847002
51.2152477749,49.5271753185,53.0622637553,48.6540442455
52.2643078858,52.9540310651,55.8747963838,51.191913075
52.4939743227,51.8360670645,46.4027817037,48.95423587
51.8591130451,48.9741741539,51.6706138129,49.6578043819
46.4274210179,50.8302707263,51.1257722693,48.5910622799
50.152932876,52.4317537031,50.167723427,49.8537201269
49.3209624985,49.3099701864,49.5427478643,47.8036844494
50.1645010473,51.9894521484,47.1833474718,51.4479140315
46.9828723176,52.4284156041,45.3155622792,47.9699971967
51.9783113874,50.9296788861,50.7245937652,50.6334742686
52.0317260278,50.6207861546,53.1142679106,50.5751843083
51.2366449852,49.4113192348,48.8683983058,48.4861049079
49.4424921792,48.2988568066,55.2106240551,48.9472332765
47.3370199171,53.6034058135,50.7949009086,52.6410964677
51.4076107187,52.1860521581,50.3617620523,48.8067148222
50.5800910985,50.7547086348,47.0619237442,49.8665834861
49.8093845307,48.2807143939,53.2969771909,51.239054794
53.7602360463,51.1358533854,51.0937956019,50.6882265239
48.6962476815,48.7361501041,53.045068224,49.8286930421
47.8878342332,47.2359141843,52.1145064096,47.9627245005
51.6282604598,51.4572603364,51.6135981046,53.2526037946
51.2200057737,50.7013572375,48.7778553726,47.9899621682
48.0192843291,50.4273874408,48.7793709799,49.8360928581
49.2476636961,50.965319888,50.2202641915,51.5726703996
50.5454043467,50.1223977728,52.9657780519,48.9812553087
51.4208637214,49.6680645756,50.2068277646,49.2832881474
49.424903602,45.3828304796,48.2694941627,48.9948990719
54.1161513374,50.4394541873,48.9440993086,45.9866335119
49.0442013809,47.7080569273,51.9413145263,51.5565099795
52.7186205629,54.5275725632,49.8358214043,47.4255959069
54.3358003486,52.019516515,51.0006833557,51.5273514351
51.6819946663,48.1611365767,47.8182139377,50.7354476635
52.7778034861,51.0434892525,54.4387137502,53.6767778572
50.3563160069,49.0726568813,49.7030610079,46.5742243795
46.9170851858,49.3098509428,48.4845026705,48.6921545773
51.0608238385,48.0973055801,48.6137295997,50.6171879313
52.8567333094,49.0989884838,51.169639191,51.9271442827
51.4782328012,50.4463393756,46.5751152079,49.3858320372
52.5579289239,49.2641648394,48.5649115088,51.038023093
49.0953320378,52.7816491206,53.702889037,49.544444913
51.5795495912,50.4427020103,50.5497023805,52.4389982807
51.7641625567,49.3260585206,50.5510996325,49.617920453
51.0378171971,50.3466669276,51.381812864,54.5385886005
48.7317402185,50.0934742983,48.5123991819,53.5153339238
47.6781980836,55.7833233647,54.1337068573,52.8507269703
49.8181454384,47.1519062637,54.6162124171,53.2977371759
51.7370580681,51.4230160647,50.119001629,50.345938267
47.5032204671,47.1028148214,49.969394105,49.9335463792
45.9954370548,46.6048328197,46.9851994359,47.876451903
52.2672913774,53.655661163,51.0864759969,48.9916163185
47.8576708876,50.3898462333,49.3604305424,49.8939164262
47.7498021727,49.9546359546,47.4741193277,52.3117627845
49.1631360363,49.8388065694,49.0976097744,47.1592670994
50.0614986937,51.9507992919,51.5267374032,46.8159974331
46.7346153079,49.1522245574,51.5846512911,49.1764745364
53.3586230771,46.2620693361,47.578240926,50.7651046913
45.231875532,53.2026521837,49.3151735876,49.997575697
51.6292746082,47.6699606569,50.9515877752,51.7820733073
49.0867721417,50.3379717116,51.2873930474,52.7491191487
50.4530851075,52.0969400359,49.6646968559,45.5060982252
50.735320926,49.7193967418,48.0895597099,47.6075524189
50.8331277948,49.7104325203,47.6454785363,50.032100644
52.8010498083,50.694518922,54.0327018342,50.2095570402
50.9944408947,46.9163939771,45.8359346714,51.1843135833
47.3406033565,49.680694846,49.5164289515,47.2829450995
48.4936891924,48.5350184501,53.0113303498,45.2688223984
50.6079516884,52.4838798205,54.5173300273,54.6335035324
49.2348444012,48.2688812112,53.467732038,51.1361327427
50.0460029725,50.9426072805,49.6976771874,48.7133179997
44.8426268221,48.6780976059,50.1444127832,50.9735970832
49.2856269415,51.5954807942,47.8654367789,48.3034417287
45.4833887882,49.8166242491,49.7043149531,50.0095207155
47.561360762,53.7320888286,48.7085500136,46.4164453491
50.5993783014,54.6615084042,49.4621676569,49.176926072
49.6851382219,50.1717798929,50.0143458569,46.9144747667
45.4364708639,51.8324099854,46.6242882792,48.7377733469
45.3776218632,51.189023441,53.9959731094,53.6062964387
51.0032668774,50.2902640501,50.6444649057,49.8286883542
50.4052724734,49.4275859086,48.8366955525,48.9782562643
49.5616230685,52.662888654,50.9964998369,54.41408976
52.7714947709,47.5140265041,53.7815714551,46.6688973052
49.2394968012,49.6197386148,48.9746207979,46.402869543
48.7600844412,50.4520396471,51.0168676822,55.5985420762
48.9319245381,46.946826722,50.4286052784,50.2278347832
48.8688383943,51.2514602186,49.5423428241,51.9563815976
47.8015294056,52.516051781,49.584687052,51.2854583668
48.236314767,52.1199871118,47.5495654888,55.1698610808
47.8463005728,46.6791949732,52.4543006919,46.5088827443
52.0379499035,49.8874911478,47.7471153105,49.7163151327
51.9524353396,48.4999887668,49.2204358263,48.5015016393
51.804025708,52.2747419288,44.6004075975,48.0267319445
51.1099406969,50.7626665524,49.8414125942,51.0119232978
53.1453232917,50.5723468912,50.4507207191,47.8698771387
46.8429578122,51.7880944513,49.3893261456,48.6526851805
52.5618069285,47.2848928292,47.5150396898,52.6968996427
47.5012904827,47.8683888238,52.063848334,48.9552830067
47.1242101322,53.7333154812,53.6230321732,51.2003380366
46.6547488483,53.2489949512,47.8248450691,50.6173577801
49.2831923077,49.5758458887,48.4261863442,46.9361476788
49.852890528,47.2139543708,51.0249484025,50.3760865036
47.7211087743,50.0419945451,48.4531756897,46.9042682407
50.9674386122,50.6064577512,49.9528516552,48.4701886451
46.3524147986,51.4413476822,44.8771546979,52.339246749
47.538676107,48.098910452,49.1583869427,46.1998042962
50.2610982322,50.3393293646,50.4752295538,52.8897979813
47.4810201105,48.0996481375,50.959024413,50.9353291445
45.7193376832,51.811449765,48.2515279179,49.1765306019
47.9115418051,51.8263943804,47.8177283026,55.4466976433
45.7220280565,47.0486034165,52.2792361763,51.3976592342
48.3068590882,53.1917428363,48.6587871407,47.6960232227
52.7948746186,48.7380319811,51.3529093078,46.4355931051
50.7785079625,49.744107291,45.9650127258,48.6042778059
51.63892369,50.5476113594,50.6889442144,52.3066267366
49.7172028425,49.1584533901,47.527321946,52.276919325
51.1213908369,48.1877792507,56.4303733826,53.8706735273
51.402362909,48.2006131672,48.6212507241,51.2355261232
49.8640489425,55.1567651166,53.1625642189,49.6362732243
52.8348293087,45.5812463185,53.6374681865,50.1572380939
49.5040382706,50.1326549741,49.1338858207,45.6713059018
47.4832310886,50.4969593879,49.4305710934,51.104813814
52.2072635318,48.4662537257,48.5979323123,51.6729244398
52.1979832602,54.6026217667,47.2245639038,47.5149719903
47.6978257145,51.9284590578,52.7226814077,46.4320065205
49.5007242849,51.6007063264,50.8717572004,48.5086565826
45.6222844523,52.1467931183,48.7469450877,50.3901695635
49.2661834238,49.6767735725,50.3619987428,48.9567807632
48.3341069978,50.2318767614,53.1942903486,49.09768267
48.9141594042,44.6388992123,51.2714299346,48.6457149072
50.5132268579,48.8129893259,47.8007816642,48.4863453033
51.7145406429,49.3274779318,48.6343196458,50.8040309506
50.8815837756,49.2896531278,50.0936793728,49.3242087383
50.2969885877,45.9854438229,49.2454033045,47.3573841441
50.5970600224,47.0793134738,49.7434427905,45.2450123235
48.292325304,55.4365953951,48.7370758127,54.9299907286
48.4682559816,48.8954592247,43.9349130501,52.4061698557
50.7065676734,49.1344403062,51.9581896327,48.5999806246
49.2049883721,46.8266086502,49.7852956687,50.5401799296
46.1170594394,51.1562929308,52.9116547632,46.6727347324
49.7326542453,48.5711240819,49.8549960509,51.6376860678
50.5420120751,51.2116233949,52.6141887199,51.2597909476
51.5126012008,53.8978419455,51.9985180113,52.7814313585
49.2739044519,48.742176998,49.967910877,53.4373634152
47.4785039401,52.0617542326,48.6525028162,45.799018959
49.5664840004,51.6502376997,49.9531692649,48.6174461307
51.9226528459,50.6604403729,52.1427672318,50.8114427353
47.9683441777,52.2127191958,46.6621860768,49.1670258752
48.254669383,47.4242789093,53.0785035892,50.674729828
53.9389866358,44.6400880149,47.8374093151,46.8663667399
46.2863535825,53.0632523287,48.9259588843,51.9533005679
49.065321817,50.3858637753,50.207438433,48.3566105192
45.9263085226,54.8127839329,48.716155634,51.4795193951
50.6038344346,51.0403154874,47.89843542,49.0409624172
49.6197636995,50.3194996647,50.7459908458,51.9542344017
50.7272883307,52.1323524831,46.9420303326,46.918960433
48.5470702068,49.5152481987,50.809556375,47.3501844873
51.3878473438,51.7342737328,48.7100482714,49.8432767881
43.0943746588,52.2545021547,50.4135777639,48.1544351594
48.563261383,48.0302466095,51.1476842131,47.7820745962
49.3080428945,50.3042820545,52.0566833365,49.1051033255
50.8928263201,47.7934194618,51.0604508938,49.7102793696
50.2031384204,49.3405701732,50.925811925,51.4653807859
51.2720987285,48.7190219799,49.3583872872,48.2695170544
51.0765202921,49.4088856575,51.6062964422,51.7545652809
49.0606532057,45.5228646336,48.6908588922,51.3041050816
50.0025550595,50.5874977993,47.0849720556,54.4831863894
49.073745784,50.8997640856,50.6337999865,49.1014124565
48.0454216298,47.5113594239,49.9545036914,50.265752006
50.2369433596,49.8092694988,46.8845324081,49.7372456892
46.8437690128,51.4290880234,49.6933830739,47.1352027452
49.908021147,48.5065768329,47.7351304981,44.6199630411
51.2380372339,52.4396399722,52.7260198531,51.125002086
45.3822385676,46.9517902992,49.164950227,49.4133318255
50.3448967125,49.9449417013,50.2207801134,51.5733930552
52.7401399834,47.5599545126,46.8576722152,52.0988114311
49.9930099488,50.0148031937,52.3503027815,48.3217405671
53.1044646751,51.3574265163,48.3437202376,47.6251012885
50.5017656098,45.1763812618,45.107697904,50.745937769
47.0244829071,47.3518907923,51.4148693248,49.7115639008
48.3575963367,50.4809243436,48.2031892927,45.3139778879
47.1053672908,51.1141684763,50.5928047609,48.614959384
52.1202136242,50.85053026,50.0666219773,50.9187904393
48.0462104585,53.687766092,51.1838910081,47.0945166589
50.421965032,51.2558325157,52.9135265454,50.1316839972
45.846329046,47.1970379295,49.7052979581,49.8637412433
47.9127740242,52.603954319,50.7349061103,51.6773007898
50.1842667909,52.2009087073,49.8479667945,49.3459551781
50.7486407326,51.0526346217,48.1784766702,48.9085529422
50.487433926,51.3521279496,48.9183481591,50.3595932214
50.9458355668,52.8114289743,49.3100765747,51.3568241749
50.5411042686,52.499956148,49.9173822812,52.4157337967
48.9482248039,47.9308565887,51.0257962258,50.1310299043
46.7874996837,50.0027183305,49.8432017875,50.7593087554
50.1858408257,46.0562187184,45.9231631751,49.8359686757
50.7634018855,51.9624325344,48.5672329112,53.9194199117
48.389288644,49.2185065741,49.7430274846,49.9806309198
48.3912338862,51.5244682875,50.2955247605,45.4896009993
47.2762013971,46.6147656971,49.0029752119,53.444243391
49.9740832539,48.74688832,48.5877809742,48.7967447626
52.8357219396,51.5452721056,51.0260610509,52.2726897452
51.1420407866,51.2670113676,49.0560397512,47.6471640917
51.1752664042,52.5553126931,50.0878648999,48.1800567732
46.0383191337,47.5814455654,50.1391303295,50.0354954153
51.0115619136,47.214506933,49.4964921407,51.4736411517
50.3364564392,52.826401079,50.4723619569,49.3170855868
50.022727041,53.4161702581,50.989119483,51.5918938278
51.3045039815,52.823374369,49.9354037543,49.1189278469
51.379581161,52.9178379905,47.9669703366,47.9640910364
48.5546884194,49.2206104976,47.0723483117,51.7124658946
52.9666279418,48.7087260201,49.840229101,51.8076752331
52.5938503275,52.1079731432,45.4463521896,53.9437793709
53.2742171984,49.6053884038,49.1123150281,49.9987615253
54.1837522701,50.3835767602,50.1184176544,50.7574082624
51.7061017429,50.7247731344,46.0093915377,52.7031318572
49.2418774356,53.4316348392,46.2510845887,49.9771889615
53.9173536428,47.8832256704,50.3233789711,50.1626607252
50.6346112146,49.3077288758,45.9816195755,48.2970770988
49.0362525173,51.8739767871,54.276019359,50.0267602749
49.4825077241,50.2249766516,46.1763830954,52.6030156071
49.0751776724,50.2805227482,49.80523153,49.1153878933
49.1632986248,46.44955388,49.689342471,48.2011079443
47.2726958377,47.5959957364,51.100757805,46.4104628753
45.4338821817,50.1229705369,52.3325440525,49.0595647968
52.6044054154,47.6345754743,50.3953473179,49.4516302233
50.4099794344,51.0670665469,47.0490201301,49.3510837241
50.5648736834,49.7164658888,54.113538454,48.8729493867
52.1453572546,52.170799188,50.4778100095,51.7854114989
50.374086481,48.3010433787,49.3135184758,49.3369294037
46.4014696062,51.7107155503,48.2218595781,49.4535988991
51.2146442136,49.2276282405,54.2279527496,52.5384668557
44.4693414065,51.0728892486,49.3227139483,48.76089921
50.7388279929,52.0665076998,47.8974850083,49.6033991474
47.7077359946,48.0835748011,50.0257414283,50.3743770462
55.5916321747,49.0073254291,51.8043686277,48.3338686733
50.0727753103,46.6612946319,50.637933711,47.5230151631
47.3576459716,46.9287134083,52.4285685743,47.4471054457
51.3745407204,51.6196775171,47.9024516196,51.6185468155
